Step,# citizen coalition,# regulator coalition,# stakeholder coalition,Disruption,NGO Message,Num Cit,Talk span,Total power,Total preference,Total regulator preference,Total regulator sh preference,Total sh preference,Total utility
7,1.0,0.0,1.0,0.5,4.5,200.0,5.0,3554.968765002999,8666.456335909237,0.0,0.0,325.0,389837.6613358477
8,1.0,0.0,1.0,0.5,4.5,200.0,5.0,3557.5713057449993,9080.476975427426,0.0,0.0,325.0,390659.9456725868
9,2.0,0.0,1.0,0.5,4.5,200.0,5.0,3563.367788192999,9557.060764122896,0.0,0.0,325.0,392504.8266237562
10,1.0,0.0,1.0,0.5,4.5,200.0,5.0,3566.698797003499,10046.59498053251,0.0,0.0,325.0,393451.00081090897
11,3.0,0.0,1.0,0.5,4.5,200.0,5.0,3577.7220385014984,10577.634171225298,0.0,0.0,325.0,396897.9374770757
12,1.0,0.0,1.0,0.5,4.5,200.0,5.0,3582.104733034998,11127.856148757335,0.0,0.0,325.0,398277.5847913098
13,2.0,0.0,1.0,0.5,4.5,200.0,5.0,3591.509984019998,11712.694614207363,0.0,0.0,325.0,401478.2986595797
14,2.0,0.0,1.0,0.5,4.5,200.0,5.0,3605.711820582997,12319.11819647277,0.0,0.0,325.0,405995.24645006994
15,2.0,0.0,1.0,0.5,4.5,200.0,5.0,3622.7300577959973,12930.43780928546,106.5,106.5,325.0,411659.6407465078
16,1.0,0.0,1.0,0.5,4.5,200.0,5.0,3630.9855099779975,13557.241634773605,106.5,106.5,325.0,414314.35209807975
17,2.0,0.0,1.0,0.5,4.5,200.0,5.0,3649.6822468259975,14268.00130477719,106.5,106.5,325.0,420577.35382990784
18,2.0,0.0,1.0,0.5,4.5,200.0,5.0,3671.3997690654974,14967.54147190102,106.5,106.5,325.0,427510.5045912969
19,4.0,0.0,1.0,0.5,4.5,200.0,5.0,3726.9427431004974,15736.229584616356,106.5,106.5,325.0,445002.53145058476
20,2.0,0.0,1.0,0.5,4.5,200.0,5.0,3762.2189716804974,16491.220935711004,106.5,106.5,325.0,456293.1929737739
21,2.0,1.0,1.0,0.5,4.5,200.0,5.0,3762.2189716804974,17348.264627056036,106.49999999915102,106.5,325.0,456293.1929737739
22,2.0,1.0,1.0,0.5,4.5,200.0,5.0,3762.2189716804974,18210.745911449656,94.28571428470937,106.5,325.0,456293.1929737739
23,2.0,0.0,1.0,0.5,4.5,200.0,5.0,3762.2189716804974,19193.643337614718,94.28571428470937,106.5,325.0,456293.1929737739
24,2.0,0.0,1.0,0.5,4.5,200.0,5.0,3762.2189716804974,20164.66825520454,94.28571428470937,106.5,325.0,456293.1929737739
25,2.0,0.0,1.0,0.5,4.5,200.0,5.0,3762.2189716804974,21194.90009369249,94.28571428470937,106.5,325.0,456293.1929737739
0,17.0,0.0,0.0,0.5,4.5,200.0,5.0,4453.206839332499,6116.813682343198,0.0,0.0,0.0,456076.1672835928
1,7.0,0.0,1.0,0.5,4.5,200.0,5.0,4493.4361601525,6427.637839650392,0.0,0.0,325.0,468281.02323611913
2,7.0,0.0,1.0,0.5,4.5,200.0,5.0,4560.936357206998,6740.889452076807,0.0,0.0,325.0,489186.9152536517
3,3.0,0.0,1.0,0.5,4.5,200.0,5.0,4598.183883709998,7076.055505646751,0.0,0.0,325.0,500579.99824449734
4,3.0,0.0,1.0,0.5,4.5,200.0,5.0,4640.217590305497,7431.641863071556,0.0,0.0,325.0,514251.7943433852
5,2.0,0.0,1.0,0.5,4.5,200.0,5.0,4661.467944052497,7803.865780551479,0.0,0.0,325.0,520347.9229382478
6,2.0,0.0,1.0,0.5,4.5,200.0,5.0,4686.591230622496,8184.832715970036,0.0,0.0,325.0,528751.5462690295
7,2.0,0.0,1.0,0.5,4.5,200.0,5.0,4688.884542332497,8594.608205264718,0.0,0.0,325.0,529502.3675483388
8,2.0,0.0,1.0,0.5,4.5,200.0,5.0,4693.011681498997,9043.067802376154,0.0,0.0,325.0,530718.4921543703
9,1.0,0.0,1.0,0.5,4.5,200.0,5.0,4695.176345678997,9501.361751736194,0.0,0.0,325.0,531413.008503345
10,2.0,0.0,1.0,0.5,4.5,200.0,5.0,4701.169299576496,9997.591646120705,0.0,0.0,325.0,533395.7714852246
11,2.0,0.0,1.0,0.5,4.5,200.0,5.0,4708.092954555497,10523.295800231626,0.0,0.0,325.0,535722.6678843568
12,2.0,0.0,1.0,0.5,4.5,200.0,5.0,4715.758006231998,11048.424352327167,0.0,0.0,325.0,538224.2184441793
13,2.0,0.0,1.0,0.5,4.5,200.0,5.0,4725.432928740498,11567.386011469614,0.0,0.0,325.0,541376.5456854218
14,2.0,0.0,1.0,0.5,4.5,200.0,5.0,4735.386197682998,12123.814773115775,0.0,0.0,325.0,544670.8101468622
15,2.0,0.0,1.0,0.5,4.5,200.0,5.0,4749.428249105998,12742.705744190926,106.5,106.5,325.0,548999.399356871
16,1.0,0.0,1.0,0.5,4.5,200.0,5.0,4758.190104427496,13390.841920528666,106.5,106.5,325.0,552055.568257756
17,2.0,0.0,1.0,0.5,4.5,200.0,5.0,4789.906732682497,14088.45061565177,106.5,106.5,325.0,561720.4901699986
18,4.0,0.0,1.0,0.5,4.5,200.0,5.0,4868.752345792497,14840.2534676654,106.5,106.5,325.0,585943.1742669413
19,2.0,0.0,1.0,0.5,4.5,200.0,5.0,4908.060371057497,15623.514508713131,106.5,106.5,325.0,598943.8328093643
20,3.0,0.0,1.0,0.5,4.5,200.0,5.0,4991.512970452497,16386.25903449415,106.5,106.5,325.0,626295.6674667734
21,3.0,1.0,1.0,0.5,4.5,200.0,5.0,4991.512970452497,17261.945545638395,106.49999999937239,106.5,325.0,626295.6674667734
22,3.0,1.0,1.0,0.5,4.5,200.0,5.0,4991.512970452497,18144.88817158104,94.2857142849714,106.5,325.0,626295.6674667734
23,3.0,0.0,1.0,0.5,4.5,200.0,5.0,4991.512970452497,19102.23765867206,94.2857142849714,106.5,325.0,626295.6674667734
24,3.0,0.0,1.0,0.5,4.5,200.0,5.0,4991.512970452497,20033.368073533427,94.2857142849714,106.5,325.0,626295.6674667734
25,3.0,0.0,1.0,0.5,4.5,200.0,5.0,4991.512970452497,21070.624555723498,94.2857142849714,106.5,325.0,626295.6674667734
0,19.0,0.0,0.0,0.5,4.5,200.0,5.0,4345.396650401501,5902.564189872808,0.0,0.0,0.0,447420.2357888737
1,8.0,0.0,1.0,0.5,4.5,200.0,5.0,4381.3635506765,6225.738904054664,0.0,0.0,325.0,458601.20907102036
2,8.0,0.0,1.0,0.5,4.5,200.0,5.0,4444.891802147001,6543.586838041921,0.0,0.0,325.0,479168.16995500086
3,5.0,0.0,1.0,0.5,4.5,200.0,5.0,4504.068353719501,6886.343320547702,0.0,0.0,325.0,496968.96390303783
4,5.0,0.0,1.0,0.5,4.5,200.0,5.0,4558.692220842002,7258.320835131472,0.0,0.0,325.0,514445.70555902354
5,3.0,0.0,1.0,0.5,4.5,200.0,5.0,4617.641053233002,7631.6405382356415,0.0,0.0,325.0,534526.1497902388
6,3.0,0.0,1.0,0.5,4.5,200.0,5.0,4665.414824546001,8016.2445279225985,0.0,0.0,325.0,548625.7034499594
7,1.0,0.0,1.0,0.5,4.5,200.0,5.0,4669.131628763002,8439.169444332872,0.0,0.0,325.0,549796.2683424106
8,2.0,0.0,1.0,0.5,4.5,200.0,5.0,4678.2588170405015,8874.379606109796,0.0,0.0,325.0,552837.747397398
9,2.0,0.0,1.0,0.5,4.5,200.0,5.0,4690.7480716055015,9321.235342744403,0.0,0.0,325.0,556782.7031427814
10,3.0,0.0,1.0,0.5,4.5,200.0,5.0,4717.134747315002,9802.568343623829,0.0,0.0,325.0,564326.5182560222
11,3.0,0.0,1.0,0.5,4.5,200.0,5.0,4748.029756355001,10337.481879835437,0.0,0.0,325.0,573615.3994377871
12,1.0,0.0,1.0,0.5,4.5,200.0,5.0,4759.083175175002,10865.651276162462,0.0,0.0,325.0,576797.000814916
13,1.0,0.0,1.0,0.5,4.5,200.0,5.0,4770.249535850002,11446.686966705625,0.0,0.0,325.0,580510.7281174966
14,2.0,0.0,1.0,0.5,4.5,200.0,5.0,4798.582741530002,12007.111009268017,0.0,0.0,325.0,589253.5646318636
15,3.0,0.0,1.0,0.5,4.5,200.0,5.0,4864.1996331750015,12630.481864361485,106.5,106.5,325.0,610267.0107828007
16,1.0,0.0,1.0,0.5,4.5,200.0,5.0,4882.450231640003,13268.381515406247,106.5,106.5,325.0,616018.1110249081
17,1.0,0.0,1.0,0.5,4.5,200.0,5.0,4901.762205205003,13965.482737837003,106.5,106.5,325.0,622355.9582152545
18,2.0,0.0,1.0,0.5,4.5,200.0,5.0,4941.601695280003,14682.448474681094,106.5,106.5,325.0,635715.2512176795
19,3.0,0.0,1.0,0.5,4.5,200.0,5.0,5023.149094295004,15456.645724152535,106.5,106.5,325.0,661733.6844974406
20,3.0,0.0,1.0,0.5,4.5,200.0,5.0,5113.828487855003,16221.301765116654,106.5,106.5,325.0,690704.034409338
21,3.0,1.0,1.0,0.5,4.5,200.0,5.0,5113.828487855003,17088.523420136662,106.49999999946587,106.5,325.0,690704.034409338
22,3.0,1.0,1.0,0.5,4.5,200.0,5.0,5113.828487855003,17976.058037733535,94.28571428508207,106.5,325.0,690704.034409338
23,3.0,0.0,1.0,0.5,4.5,200.0,5.0,5113.828487855003,18857.04303706354,94.28571428508207,106.5,325.0,690704.034409338
24,3.0,0.0,1.0,0.5,4.5,200.0,5.0,5113.828487855003,19816.783506747848,94.28571428508207,106.5,325.0,690704.034409338
25,3.0,0.0,1.0,0.5,4.5,200.0,5.0,5113.828487855003,20836.606818706565,94.28571428508207,106.5,325.0,690704.034409338
0,19.0,0.0,0.0,0.5,4.5,200.0,5.0,3833.931177409499,5989.763976803084,0.0,0.0,0.0,395610.20071832946
1,8.0,0.0,1.0,0.5,4.5,200.0,5.0,3885.8914141369987,6297.21573777991,0.0,0.0,325.0,412176.6804789414
2,7.0,0.0,1.0,0.5,4.5,200.0,5.0,3943.4149996925,6616.530911762041,0.0,0.0,325.0,428961.3204953564
3,7.0,0.0,1.0,0.5,4.5,200.0,5.0,3999.9548531084997,6953.932831383146,0.0,0.0,325.0,447447.5606878575
4,6.0,0.0,1.0,0.5,4.5,200.0,5.0,4055.2839779415003,7304.558188195471,0.0,0.0,325.0,466257.5090891202
5,5.0,0.0,1.0,0.5,4.5,200.0,5.0,4121.699919023002,7661.891515662808,0.0,0.0,325.0,486811.6247382193
6,5.0,0.0,1.0,0.5,4.5,200.0,5.0,4204.1239402500005,8049.847007679684,0.0,0.0,325.0,514049.5699403385
7,3.0,0.0,1.0,0.5,4.5,200.0,5.0,4236.1825240375,8458.445414559344,0.0,0.0,325.0,524103.6071058091
8,2.0,0.0,1.0,0.5,4.5,200.0,5.0,4280.7265094215,8890.230624378597,0.0,0.0,325.0,539464.1819878017
9,2.0,0.0,1.0,0.5,4.5,200.0,5.0,4290.876120946,9314.910040188257,0.0,0.0,325.0,542744.8663907187
10,1.0,0.0,1.0,0.5,4.5,200.0,5.0,4301.164723122501,9802.201110895023,0.0,0.0,325.0,545824.0167809327
11,2.0,0.0,1.0,0.5,4.5,200.0,5.0,4333.288615222501,10321.111171400902,0.0,0.0,325.0,555828.266252219
12,3.0,0.0,1.0,0.5,4.5,200.0,5.0,4396.0642652725,10857.34347356808,0.0,0.0,325.0,576288.9799483541
13,2.0,0.0,1.0,0.5,4.5,200.0,5.0,4445.2105992075,11421.686850156137,0.0,0.0,325.0,593016.3795911211
14,2.0,0.0,1.0,0.5,4.5,200.0,5.0,4522.1095303024995,11996.453975645982,0.0,0.0,325.0,618076.0213697365
15,1.0,0.0,1.0,0.5,4.5,200.0,5.0,4558.1899081425,12580.709278859837,106.5,106.5,325.0,629868.6246962758
16,0.0,0.0,1.0,0.5,4.5,200.0,5.0,4558.1899081425,13195.946382429438,106.5,106.5,325.0,629868.6246962758
17,0.0,0.0,1.0,0.5,4.5,200.0,5.0,4558.1899081425,13868.462440586527,106.5,106.5,325.0,629868.6246962758
18,0.0,0.0,1.0,0.5,4.5,200.0,5.0,4558.1899081425,14590.102954894604,106.5,106.5,325.0,629868.6246962758
19,0.0,0.0,1.0,0.5,4.5,200.0,5.0,4558.1899081425,15325.536014550991,106.5,106.5,325.0,629868.6246962758
20,0.0,0.0,1.0,0.5,4.5,200.0,5.0,4558.1899081425,16088.590560281133,106.5,106.5,325.0,629868.6246962758
21,0.0,1.0,1.0,0.5,4.5,200.0,5.0,4558.1899081425,16877.809793715987,106.49999999950461,106.5,325.0,629868.6246962758
22,0.0,1.0,1.0,0.5,4.5,200.0,5.0,4558.1899081425,17709.88919821767,94.28571428512791,106.5,325.0,629868.6246962758
23,0.0,0.0,1.0,0.5,4.5,200.0,5.0,4558.1899081425,18639.989784031473,94.28571428512791,106.5,325.0,629868.6246962758
24,0.0,0.0,1.0,0.5,4.5,200.0,5.0,4558.1899081425,19590.346349712363,94.28571428512791,106.5,325.0,629868.6246962758
25,0.0,0.0,1.0,0.5,4.5,200.0,5.0,4558.1899081425,20563.65775421023,94.28571428512791,106.5,325.0,629868.6246962758
0,22.0,0.0,0.0,0.5,4.5,200.0,5.0,4147.9708979689985,5918.622384704338,0.0,0.0,0.0,431450.3157369723
1,7.0,0.0,1.0,0.5,4.5,200.0,5.0,4184.699680236498,6211.137108209233,0.0,0.0,325.0,443468.2817105507
2,8.0,0.0,1.0,0.5,4.5,200.0,5.0,4241.7778748715,6528.463130865655,0.0,0.0,325.0,461911.90865255415
3,8.0,0.0,1.0,0.5,4.5,200.0,5.0,4330.233088159998,6859.975778072568,0.0,0.0,325.0,489324.51132481144
4,7.0,0.0,1.0,0.5,4.5,200.0,5.0,4416.383179435498,7185.313376190636,0.0,0.0,325.0,516528.60688918
5,7.0,0.0,1.0,0.5,4.5,200.0,5.0,4535.842359704496,7561.264787114266,0.0,0.0,325.0,555597.8073853018
6,5.0,0.0,1.0,0.5,4.5,200.0,5.0,4618.525999240496,7956.396302010023,0.0,0.0,325.0,582599.0231464889
7,2.0,0.0,1.0,0.5,4.5,200.0,5.0,4690.017606320495,8365.516278869341,0.0,0.0,325.0,606338.7376350554
8,1.0,0.0,1.0,0.5,4.5,200.0,5.0,4710.598522755497,8815.111017823663,0.0,0.0,325.0,613102.3714426752
9,1.0,0.0,1.0,0.5,4.5,200.0,5.0,4735.153545370497,9257.169620568238,0.0,0.0,325.0,620916.9025492165
10,1.0,0.0,1.0,0.5,4.5,200.0,5.0,4762.839623820496,9719.311033820124,0.0,0.0,325.0,629228.1021156807
11,1.0,0.0,1.0,0.5,4.5,200.0,5.0,4793.369137655497,10219.025554611608,0.0,0.0,325.0,639704.123253615
12,1.0,0.0,1.0,0.5,4.5,200.0,5.0,4832.6624345554965,10727.278874209756,0.0,0.0,325.0,651717.4699765138
13,0.0,0.0,1.0,0.5,4.5,200.0,5.0,4832.6624345554965,11275.675969593452,0.0,0.0,325.0,651717.4699765138
14,0.0,0.0,1.0,0.5,4.5,200.0,5.0,4832.6624345554965,11863.896187471037,0.0,0.0,325.0,651717.4699765138
15,0.0,0.0,1.0,0.5,4.5,200.0,5.0,4832.6624345554965,12505.995346045085,106.5,106.5,325.0,651717.4699765138
16,0.0,0.0,1.0,0.5,4.5,200.0,5.0,4832.6624345554965,13130.431466755132,106.5,106.5,325.0,651717.4699765138
17,0.0,0.0,1.0,0.5,4.5,200.0,5.0,4832.6624345554965,13781.451413059332,106.5,106.5,325.0,651717.4699765138
18,0.0,0.0,1.0,0.5,4.5,200.0,5.0,4832.6624345554965,14492.91520310105,106.5,106.5,325.0,651717.4699765138
19,0.0,0.0,1.0,0.5,4.5,200.0,5.0,4832.6624345554965,15220.163104933263,106.5,106.5,325.0,651717.4699765138
20,0.0,0.0,1.0,0.5,4.5,200.0,5.0,4832.6624345554965,15985.606033926442,106.5,106.5,325.0,651717.4699765138
21,0.0,1.0,1.0,0.5,4.5,200.0,5.0,4832.6624345554965,16799.657890247545,106.4999999995159,106.5,325.0,651717.4699765138
22,0.0,1.0,1.0,0.5,4.5,200.0,5.0,4832.6624345554965,17649.121734924207,94.28571428514125,106.5,325.0,651717.4699765138
23,0.0,0.0,1.0,0.5,4.5,200.0,5.0,4832.6624345554965,18540.22757924744,94.28571428514125,106.5,325.0,651717.4699765138
24,0.0,0.0,1.0,0.5,4.5,200.0,5.0,4832.6624345554965,19432.352710377818,94.28571428514125,106.5,325.0,651717.4699765138
25,0.0,0.0,1.0,0.5,4.5,200.0,5.0,4832.6624345554965,20432.622093973572,94.28571428514125,106.5,325.0,651717.4699765138
0,19.0,0.0,0.0,0.5,4.5,200.0,5.0,4011.3172845764993,6003.066943568384,0.0,0.0,0.0,413719.06241804187
1,9.0,0.0,1.0,0.5,4.5,200.0,5.0,4043.732600925999,6299.989804380037,0.0,0.0,325.0,423581.89601986576
2,6.0,0.0,1.0,0.5,4.5,200.0,5.0,4083.361802438499,6632.040962560741,0.0,0.0,325.0,435970.2564159388
3,7.0,0.0,1.0,0.5,4.5,200.0,5.0,4132.7086291975,6979.881483353884,0.0,0.0,325.0,451945.65260433796
4,4.0,0.0,1.0,0.5,4.5,200.0,5.0,4158.452436481998,7314.60821047073,0.0,0.0,325.0,460347.8862467745
5,4.0,0.0,1.0,0.5,4.5,200.0,5.0,4195.343073657499,7683.184673093175,0.0,0.0,325.0,472920.8482186127
6,3.0,0.0,1.0,0.5,4.5,200.0,5.0,4223.649747870499,8086.022996642634,0.0,0.0,325.0,482358.5828285686
7,4.0,0.0,1.0,0.5,4.5,200.0,5.0,4298.206093470499,8482.949575951216,0.0,0.0,325.0,504896.1462808002
8,3.0,0.0,1.0,0.5,4.5,200.0,5.0,4375.589511046998,8920.987967841795,0.0,0.0,325.0,531451.4541569576
9,3.0,0.0,1.0,0.5,4.5,200.0,5.0,4395.540242563498,9383.159599460145,0.0,0.0,325.0,538038.65822447
10,2.0,0.0,1.0,0.5,4.5,200.0,5.0,4420.542711951998,9863.595787174467,0.0,0.0,325.0,545709.4714160284
11,2.0,0.0,1.0,0.5,4.5,200.0,5.0,4454.222837171997,10369.01279570288,0.0,0.0,325.0,556312.9428738605
12,1.0,0.0,1.0,0.5,4.5,200.0,5.0,4474.740952966997,10892.96044508986,0.0,0.0,325.0,563147.1765207904
13,3.0,0.0,1.0,0.5,4.5,200.0,5.0,4551.484530291998,11431.465842237052,0.0,0.0,325.0,586981.1243030112
14,2.0,0.0,1.0,0.5,4.5,200.0,5.0,4613.872418371998,12021.275351053562,0.0,0.0,325.0,607311.9119683921
15,1.0,0.0,1.0,0.5,4.5,200.0,5.0,4645.989118147,12655.931054984872,106.5,106.5,325.0,617919.7601184817
16,1.0,0.0,1.0,0.5,4.5,200.0,5.0,4690.712228782,13305.8567857359,106.5,106.5,325.0,631340.286848013
17,1.0,0.0,1.0,0.5,4.5,200.0,5.0,4745.979653492001,13987.123095646719,106.5,106.5,325.0,650125.8002710775
18,0.0,0.0,1.0,0.5,4.5,200.0,5.0,4745.979653492001,14750.54125689138,106.5,106.5,325.0,650125.8002710775
19,0.0,0.0,1.0,0.5,4.5,200.0,5.0,4745.979653492001,15483.61630966193,106.5,106.5,325.0,650125.8002710775
20,0.0,0.0,1.0,0.5,4.5,200.0,5.0,4745.979653492001,16288.877728197449,106.5,106.5,325.0,650125.8002710775
21,0.0,1.0,1.0,0.5,4.5,200.0,5.0,4745.979653492001,17101.638727820053,106.49999999948461,106.5,325.0,650125.8002710775
22,0.0,1.0,1.0,0.5,4.5,200.0,5.0,4745.979653492001,17958.144335873723,94.28571428510423,106.5,325.0,650125.8002710775
23,0.0,0.0,1.0,0.5,4.5,200.0,5.0,4745.979653492001,18862.860308499097,94.28571428510423,106.5,325.0,650125.8002710775
24,0.0,0.0,1.0,0.5,4.5,200.0,5.0,4745.979653492001,19831.63278331862,94.28571428510423,106.5,325.0,650125.8002710775
25,0.0,0.0,1.0,0.5,4.5,200.0,5.0,4745.979653492001,20894.277611942885,94.28571428510423,106.5,325.0,650125.8002710775
0,16.0,0.0,0.0,0.5,4.5,200.0,5.0,3345.8330640435006,6006.00036860615,0.0,0.0,0.0,344798.1682548213
1,10.0,0.0,1.0,0.5,4.5,200.0,5.0,3394.9626022530006,6325.605731269911,0.0,0.0,325.0,360885.5350565524
2,7.0,0.0,1.0,0.5,4.5,200.0,5.0,3416.5720072440013,6660.409442321561,0.0,0.0,325.0,367896.6394857308
3,6.0,0.0,1.0,0.5,4.5,200.0,5.0,3454.771615983002,6992.137251698123,0.0,0.0,325.0,380267.906125221
4,6.0,0.0,1.0,0.5,4.5,200.0,5.0,3527.1607399720015,7359.005680280218,0.0,0.0,325.0,403740.19483180507
5,4.0,0.0,1.0,0.5,4.5,200.0,5.0,3599.042001951002,7744.371554667022,0.0,0.0,325.0,427625.706927405
6,3.0,0.0,1.0,0.5,4.5,200.0,5.0,3625.2720834605016,8144.7827242884205,0.0,0.0,325.0,436118.98659209005
7,3.0,0.0,1.0,0.5,4.5,200.0,5.0,3667.764997230501,8554.196391288628,0.0,0.0,325.0,449324.72566147754
8,2.0,0.0,1.0,0.5,4.5,200.0,5.0,3706.0108454105016,8994.195838773152,0.0,0.0,325.0,461466.4956466361
9,1.0,0.0,1.0,0.5,4.5,200.0,5.0,3721.6560686205016,9459.282121167367,0.0,0.0,325.0,466023.1677948434
10,2.0,0.0,1.0,0.5,4.5,200.0,5.0,3763.392148150502,9954.933580784025,0.0,0.0,325.0,479904.37726621405
11,2.0,0.0,1.0,0.5,4.5,200.0,5.0,3828.9521310605023,10485.583678835419,0.0,0.0,325.0,501584.63061185705
12,0.0,0.0,1.0,0.5,4.5,200.0,5.0,3828.9521310605023,11006.844108753867,0.0,0.0,325.0,501584.63061185705
13,0.0,0.0,1.0,0.5,4.5,200.0,5.0,3828.9521310605023,11576.388628986866,0.0,0.0,325.0,501584.63061185705
14,0.0,0.0,1.0,0.5,4.5,200.0,5.0,3828.9521310605023,12169.430182916072,0.0,0.0,325.0,501584.63061185705
15,0.0,0.0,1.0,0.5,4.5,200.0,5.0,3828.9521310605023,12783.959983847702,106.5,106.5,325.0,501584.63061185705
16,0.0,0.0,1.0,0.5,4.5,200.0,5.0,3828.9521310605023,13444.771924702554,106.5,106.5,325.0,501584.63061185705
17,0.0,0.0,1.0,0.5,4.5,200.0,5.0,3828.9521310605023,14142.123987059866,106.5,106.5,325.0,501584.63061185705
18,0.0,0.0,1.0,0.5,4.5,200.0,5.0,3828.9521310605023,14889.998854208407,106.5,106.5,325.0,501584.63061185705
19,0.0,0.0,1.0,0.5,4.5,200.0,5.0,3828.9521310605023,15637.530686183885,106.5,106.5,325.0,501584.63061185705
20,0.0,0.0,1.0,0.5,4.5,200.0,5.0,3828.9521310605023,16479.255016269803,106.5,106.5,325.0,501584.63061185705
21,0.0,1.0,1.0,0.5,4.5,200.0,5.0,3828.9521310605023,17319.497712554745,106.49999999936045,106.5,325.0,501584.63061185705
22,0.0,1.0,1.0,0.5,4.5,200.0,5.0,3828.9521310605023,18184.274017518495,94.28571428495728,106.5,325.0,501584.63061185705
23,0.0,0.0,1.0,0.5,4.5,200.0,5.0,3828.9521310605023,19100.22100357954,94.28571428495728,106.5,325.0,501584.63061185705
24,0.0,0.0,1.0,0.5,4.5,200.0,5.0,3828.9521310605023,20082.98248696509,94.28571428495728,106.5,325.0,501584.63061185705
25,0.0,0.0,1.0,0.5,4.5,200.0,5.0,3828.9521310605023,21088.244523667057,94.28571428495728,106.5,325.0,501584.63061185705
0,19.0,0.0,0.0,0.5,4.5,200.0,5.0,3632.9636333164985,6386.894827362417,0.0,0.0,0.0,382682.4419939197
1,7.0,0.0,1.0,0.5,4.5,200.0,5.0,3663.5550596965,6709.619046541463,0.0,0.0,325.0,392272.9868664724
2,6.0,0.0,1.0,0.5,4.5,200.0,5.0,3691.1630476314995,7043.284301185887,0.0,0.0,325.0,401275.5009052985
3,4.0,0.0,1.0,0.5,4.5,200.0,5.0,3719.7996750394996,7407.929422097204,0.0,0.0,325.0,410968.61547019426
4,3.0,0.0,1.0,0.5,4.5,200.0,5.0,3737.407882827999,7778.298831436437,0.0,0.0,325.0,416881.6711223506
5,4.0,0.0,1.0,0.5,4.5,200.0,5.0,3782.636659442,8184.892949417165,0.0,0.0,325.0,431368.7033934913
6,3.0,0.0,1.0,0.5,4.5,200.0,5.0,3835.6251437415,8588.459276544481,0.0,0.0,325.0,448653.2156855404
7,1.0,0.0,1.0,0.5,4.5,200.0,5.0,3838.1551133360003,9012.31249399431,0.0,0.0,325.0,449381.24555987463
8,1.0,0.0,1.0,0.5,4.5,200.0,5.0,3841.039909837,9448.086368207483,0.0,0.0,325.0,450378.7916431651
9,2.0,0.0,1.0,0.5,4.5,200.0,5.0,3851.0903330795,9919.397865324983,0.0,0.0,325.0,453461.18343575735
10,2.0,0.0,1.0,0.5,4.5,200.0,5.0,3869.6940618905,10417.951937786704,0.0,0.0,325.0,459415.8565255347
11,3.0,0.0,1.0,0.5,4.5,200.0,5.0,3909.880527243,10960.401865347876,0.0,0.0,325.0,471381.9488018668
12,3.0,0.0,1.0,0.5,4.5,200.0,5.0,3996.535262388,11513.505859884235,0.0,0.0,325.0,497829.6728011473
13,2.0,0.0,1.0,0.5,4.5,200.0,5.0,4049.6646013180007,12093.032730732337,0.0,0.0,325.0,513850.510802961
14,1.0,0.0,1.0,0.5,4.5,200.0,5.0,4081.505960888,12719.14072856064,0.0,0.0,325.0,524900.5710067347
15,0.0,0.0,1.0,0.5,4.5,200.0,5.0,4081.505960888,13364.701272196842,106.5,106.5,325.0,524900.5710067347
16,0.0,0.0,1.0,0.5,4.5,200.0,5.0,4081.505960888,14052.590587463732,106.5,106.5,325.0,524900.5710067347
17,0.0,0.0,1.0,0.5,4.5,200.0,5.0,4081.505960888,14741.707578605981,106.5,106.5,325.0,524900.5710067347
18,0.0,0.0,1.0,0.5,4.5,200.0,5.0,4081.505960888,15480.545845967112,106.5,106.5,325.0,524900.5710067347
19,0.0,0.0,1.0,0.5,4.5,200.0,5.0,4081.505960888,16258.627539838628,106.5,106.5,325.0,524900.5710067347
20,0.0,0.0,1.0,0.5,4.5,200.0,5.0,4081.505960888,17080.41460281143,106.5,106.5,325.0,524900.5710067347
21,0.0,1.0,1.0,0.5,4.5,200.0,5.0,4081.505960888,17955.91142202978,106.4999999993887,106.5,325.0,524900.5710067347
22,0.0,1.0,1.0,0.5,4.5,200.0,5.0,4081.505960888,18894.343964864216,94.2857142849907,106.5,325.0,524900.5710067347
23,0.0,0.0,1.0,0.5,4.5,200.0,5.0,4081.505960888,19842.099601348607,94.2857142849907,106.5,325.0,524900.5710067347
24,0.0,0.0,1.0,0.5,4.5,200.0,5.0,4081.505960888,20846.746287006852,94.2857142849907,106.5,325.0,524900.5710067347
25,0.0,0.0,1.0,0.5,4.5,200.0,5.0,4081.505960888,21865.718438102143,94.2857142849907,106.5,325.0,524900.5710067347
0,20.0,0.0,0.0,0.5,4.5,200.0,5.0,3885.9553951049993,5910.358810377375,0.0,0.0,0.0,405428.64554053807
1,13.0,0.0,1.0,0.5,4.5,200.0,5.0,3978.581876091,6215.759241375043,0.0,0.0,325.0,435394.9099949127
2,8.0,0.0,1.0,0.5,4.5,200.0,5.0,4045.7947176594994,6520.467621037969,0.0,0.0,325.0,456184.57759080315
3,9.0,0.0,1.0,0.5,4.5,200.0,5.0,4120.882385839999,6865.353822172631,0.0,0.0,325.0,479033.58475107956
4,6.0,0.0,1.0,0.5,4.5,200.0,5.0,4200.871265085998,7205.055613940402,0.0,0.0,325.0,505031.12666626467
5,3.0,0.0,1.0,0.5,4.5,200.0,5.0,4259.682024479498,7582.732346128661,0.0,0.0,325.0,524730.2200894048
