Step,# citizen coalitions,# citizens in coalition,# regulator coalitions,# regulators in coalition,# stakeholder coalitions,# stakeholders in coalition,Acceptable range,Disruption,Initial number,NGO message,Need,Num Properties,Procedure,Spatial decay rate,Sponsor message,Talk span,Total power,Total preference,Total regulator preference,Total regulator sh preference,Total sh preference,Total utility
16,28,84,0,0,18,8,700,0.5,500,4.5,4.5,500,3.5,strong,2.5,300,0,0,71.0,71.0,641.3980782749146,0
17,29,87,0,0,19,9,700,0.5,500,4.5,4.5,500,3.5,strong,2.5,300,0,0,71.0,71.0,639.8772296424618,0
18,30,90,0,0,20,10,700,0.5,500,4.5,4.5,500,3.5,strong,2.5,300,0,0,71.0,71.0,639.3316471724946,0
19,31,93,0,0,21,11,700,0.5,500,4.5,4.5,500,3.5,strong,2.5,300,0,0,71.0,71.0,638.5575843836556,0
20,31,93,1,2,21,11,700,0.5,500,4.5,4.5,500,3.5,strong,2.5,300,0,0,70.99999999056692,71.0,638.5575843836556,0
21,31,93,2,4,21,11,700,0.5,500,4.5,4.5,500,3.5,strong,2.5,300,0,0,67.3999999865824,71.0,638.5575843836556,0
22,31,93,2,4,21,11,700,0.5,500,4.5,4.5,500,3.5,strong,2.5,300,0,0,67.3999999865824,71.0,638.5575843836556,0
23,31,93,2,4,21,11,700,0.5,500,4.5,4.5,500,3.5,strong,2.5,300,0,0,67.3999999865824,71.0,638.5575843836556,0
24,31,93,2,4,21,11,700,0.5,500,4.5,4.5,500,3.5,strong,2.5,300,0,0,67.3999999865824,71.0,638.5575843836556,0
0,6,14,0,0,1,0,700,0.5,500,4.5,5.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
1,8,20,0,0,2,0,700,0.5,500,4.5,5.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
2,9,24,0,0,3,0,700,0.5,500,4.5,5.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
3,11,30,0,0,4,0,700,0.5,500,4.5,5.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
4,12,34,0,0,5,0,700,0.5,500,4.5,5.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
5,13,38,0,0,6,0,700,0.5,500,4.5,5.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
6,15,44,0,0,7,0,700,0.5,500,4.5,5.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
7,16,48,0,0,8,0,700,0.5,500,4.5,5.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
8,17,51,0,0,10,3,700,0.5,500,4.5,5.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,646.8743201508516,0
9,18,54,0,0,11,4,700,0.5,500,4.5,5.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,645.8643861760653,0
10,19,57,0,0,12,5,700,0.5,500,4.5,5.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,644.865723685406,0
11,21,63,0,0,13,5,700,0.5,500,4.5,5.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,644.865723685406,0
12,23,69,0,0,14,5,700,0.5,500,4.5,5.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,644.865723685406,0
13,24,72,0,0,15,6,700,0.5,500,4.5,5.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,643.11109757663,0
14,25,75,0,0,16,7,700,0.5,500,4.5,5.0,500,3.5,strong,2.5,300,0,0,71.0,71.0,641.346271910356,0
15,26,78,0,0,17,8,700,0.5,500,4.5,5.0,500,3.5,strong,2.5,300,0,0,71.0,71.0,640.4887020230008,0
16,27,81,0,0,18,9,700,0.5,500,4.5,5.0,500,3.5,strong,2.5,300,0,0,71.0,71.0,639.5266160534524,0
17,28,84,0,0,19,10,700,0.5,500,4.5,5.0,500,3.5,strong,2.5,300,0,0,71.0,71.0,638.8978899426323,0
18,29,87,0,0,20,11,700,0.5,500,4.5,5.0,500,3.5,strong,2.5,300,0,0,71.0,71.0,637.4246717736053,0
19,31,93,0,0,21,11,700,0.5,500,4.5,5.0,500,3.5,strong,2.5,300,0,0,71.0,71.0,637.4246717736053,0
20,31,93,1,2,21,11,700,0.5,500,4.5,5.0,500,3.5,strong,2.5,300,0,0,70.99999999054795,71.0,637.4246717736053,0
21,31,93,2,4,21,11,700,0.5,500,4.5,5.0,500,3.5,strong,2.5,300,0,0,67.3999999865554,71.0,637.4246717736053,0
22,31,93,2,4,21,11,700,0.5,500,4.5,5.0,500,3.5,strong,2.5,300,0,0,67.3999999865554,71.0,637.4246717736053,0
23,31,93,2,4,21,11,700,0.5,500,4.5,5.0,500,3.5,strong,2.5,300,0,0,67.3999999865554,71.0,637.4246717736053,0
24,31,93,2,4,21,11,700,0.5,500,4.5,5.0,500,3.5,strong,2.5,300,0,0,67.3999999865554,71.0,637.4246717736053,0
0,6,14,0,0,1,0,700,0.5,500,4.5,5.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
1,8,20,0,0,2,0,700,0.5,500,4.5,5.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
2,9,24,0,0,3,0,700,0.5,500,4.5,5.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
3,11,30,0,0,4,0,700,0.5,500,4.5,5.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
4,12,34,0,0,5,0,700,0.5,500,4.5,5.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
5,13,38,0,0,6,0,700,0.5,500,4.5,5.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
6,14,42,0,0,7,0,700,0.5,500,4.5,5.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
7,15,45,0,0,9,3,700,0.5,500,4.5,5.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,646.8747194740961,0
8,16,48,0,0,10,4,700,0.5,500,4.5,5.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,645.8749422141333,0
9,18,54,0,0,11,4,700,0.5,500,4.5,5.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,645.8749422141333,0
10,19,57,0,0,12,5,700,0.5,500,4.5,5.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,644.9300959517399,0
11,20,60,0,0,13,6,700,0.5,500,4.5,5.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,644.0969333798045,0
12,23,68,0,0,14,6,700,0.5,500,4.5,5.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,644.0969333798045,0
13,24,72,0,0,15,6,700,0.5,500,4.5,5.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,644.0969333798045,0
14,25,75,0,0,16,7,700,0.5,500,4.5,5.5,500,3.5,strong,2.5,300,0,0,71.0,71.0,642.3920491305837,0
15,26,78,0,0,17,8,700,0.5,500,4.5,5.5,500,3.5,strong,2.5,300,0,0,71.0,71.0,641.4477036437163,0
16,27,81,0,0,18,9,700,0.5,500,4.5,5.5,500,3.5,strong,2.5,300,0,0,71.0,71.0,640.8243513692654,0
17,28,84,0,0,19,10,700,0.5,500,4.5,5.5,500,3.5,strong,2.5,300,0,0,71.0,71.0,639.3065507373176,0
18,29,87,0,0,20,11,700,0.5,500,4.5,5.5,500,3.5,strong,2.5,300,0,0,71.0,71.0,638.5123958031289,0
19,30,90,0,0,21,12,700,0.5,500,4.5,5.5,500,3.5,strong,2.5,300,0,0,71.0,71.0,637.815000661324,0
20,30,90,1,2,21,12,700,0.5,500,4.5,5.5,500,3.5,strong,2.5,300,0,0,70.99999999053665,71.0,637.815000661324,0
21,30,90,2,4,21,12,700,0.5,500,4.5,5.5,500,3.5,strong,2.5,300,0,0,67.39999998653933,71.0,637.815000661324,0
22,30,90,2,4,21,12,700,0.5,500,4.5,5.5,500,3.5,strong,2.5,300,0,0,67.39999998653933,71.0,637.815000661324,0
23,30,90,2,4,21,12,700,0.5,500,4.5,5.5,500,3.5,strong,2.5,300,0,0,67.39999998653933,71.0,637.815000661324,0
24,30,90,2,4,21,12,700,0.5,500,4.5,5.5,500,3.5,strong,2.5,300,0,0,67.39999998653933,71.0,637.815000661324,0
0,6,14,0,0,1,0,700,0.5,500,4.5,6.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
1,8,20,0,0,2,0,700,0.5,500,4.5,6.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
2,9,24,0,0,3,0,700,0.5,500,4.5,6.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
3,11,30,0,0,4,0,700,0.5,500,4.5,6.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
4,13,36,0,0,5,0,700,0.5,500,4.5,6.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
5,14,40,0,0,6,0,700,0.5,500,4.5,6.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
6,15,44,0,0,7,0,700,0.5,500,4.5,6.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
7,16,48,0,0,8,0,700,0.5,500,4.5,6.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
8,17,51,0,0,10,3,700,0.5,500,4.5,6.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,646.758765734769,0
9,19,57,0,0,11,3,700,0.5,500,4.5,6.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,646.758765734769,0
10,21,63,0,0,12,3,700,0.5,500,4.5,6.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,646.758765734769,0
11,24,71,0,0,13,3,700,0.5,500,4.5,6.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,646.758765734769,0
12,25,75,0,0,14,3,700,0.5,500,4.5,6.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,646.758765734769,0
13,26,78,0,0,15,4,700,0.5,500,4.5,6.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,645.6619870264409,0
14,27,81,0,0,16,5,700,0.5,500,4.5,6.0,500,3.5,strong,2.5,300,0,0,71.0,71.0,643.8820908090483,0
15,28,84,0,0,17,6,700,0.5,500,4.5,6.0,500,3.5,strong,2.5,300,0,0,71.0,71.0,642.8458070828672,0
16,29,87,0,0,18,7,700,0.5,500,4.5,6.0,500,3.5,strong,2.5,300,0,0,71.0,71.0,641.2934671888361,0
17,30,90,0,0,19,8,700,0.5,500,4.5,6.0,500,3.5,strong,2.5,300,0,0,71.0,71.0,640.4958568671216,0
18,31,93,0,0,20,9,700,0.5,500,4.5,6.0,500,3.5,strong,2.5,300,0,0,71.0,71.0,639.6064629540197,0
19,32,96,0,0,21,10,700,0.5,500,4.5,6.0,500,3.5,strong,2.5,300,0,0,71.0,71.0,639.0744030776217,0
20,32,96,1,2,21,10,700,0.5,500,4.5,6.0,500,3.5,strong,2.5,300,0,0,70.99999999058927,71.0,639.0744030776217,0
21,32,96,2,4,21,10,700,0.5,500,4.5,6.0,500,3.5,strong,2.5,300,0,0,67.39999998661419,71.0,639.0744030776217,0
22,32,96,2,4,21,10,700,0.5,500,4.5,6.0,500,3.5,strong,2.5,300,0,0,67.39999998661419,71.0,639.0744030776217,0
23,32,96,2,4,21,10,700,0.5,500,4.5,6.0,500,3.5,strong,2.5,300,0,0,67.39999998661419,71.0,639.0744030776217,0
24,32,96,2,4,21,10,700,0.5,500,4.5,6.0,500,3.5,strong,2.5,300,0,0,67.39999998661419,71.0,639.0744030776217,0
0,6,14,0,0,1,0,700,0.5,500,4.5,6.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
1,8,20,0,0,2,0,700,0.5,500,4.5,6.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
2,9,24,0,0,3,0,700,0.5,500,4.5,6.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
3,11,30,0,0,4,0,700,0.5,500,4.5,6.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
4,12,34,0,0,5,0,700,0.5,500,4.5,6.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
5,13,38,0,0,6,0,700,0.5,500,4.5,6.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
6,14,42,0,0,7,0,700,0.5,500,4.5,6.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
7,15,45,0,0,9,3,700,0.5,500,4.5,6.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,646.8584777215233,0
8,16,48,0,0,10,4,700,0.5,500,4.5,6.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,645.8594994194251,0
9,18,54,0,0,11,4,700,0.5,500,4.5,6.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,645.8594994194251,0
10,20,60,0,0,12,4,700,0.5,500,4.5,6.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,645.8594994194251,0
11,22,66,0,0,13,4,700,0.5,500,4.5,6.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,645.8594994194251,0
12,24,72,0,0,14,4,700,0.5,500,4.5,6.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,645.8594994194251,0
13,25,75,0,0,15,5,700,0.5,500,4.5,6.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,644.8093489239343,0
14,26,78,0,0,16,6,700,0.5,500,4.5,6.5,500,3.5,strong,2.5,300,0,0,71.0,71.0,643.0784068509058,0
15,27,81,0,0,17,7,700,0.5,500,4.5,6.5,500,3.5,strong,2.5,300,0,0,71.0,71.0,641.5227061142873,0
16,28,84,0,0,18,8,700,0.5,500,4.5,6.5,500,3.5,strong,2.5,300,0,0,71.0,71.0,640.7170705458425,0
17,29,87,0,0,19,9,700,0.5,500,4.5,6.5,500,3.5,strong,2.5,300,0,0,71.0,71.0,639.793901269205,0
18,30,90,0,0,20,10,700,0.5,500,4.5,6.5,500,3.5,strong,2.5,300,0,0,71.0,71.0,639.2556788922898,0
19,31,93,0,0,21,11,700,0.5,500,4.5,6.5,500,3.5,strong,2.5,300,0,0,71.0,71.0,638.4863851587104,0
20,31,93,1,2,21,11,700,0.5,500,4.5,6.5,500,3.5,strong,2.5,300,0,0,70.99999999055748,71.0,638.4863851587104,0
21,31,93,2,4,21,11,700,0.5,500,4.5,6.5,500,3.5,strong,2.5,300,0,0,67.39999998656899,71.0,638.4863851587104,0
22,31,93,2,4,21,11,700,0.5,500,4.5,6.5,500,3.5,strong,2.5,300,0,0,67.39999998656899,71.0,638.4863851587104,0
23,31,93,2,4,21,11,700,0.5,500,4.5,6.5,500,3.5,strong,2.5,300,0,0,67.39999998656899,71.0,638.4863851587104,0
24,31,93,2,4,21,11,700,0.5,500,4.5,6.5,500,3.5,strong,2.5,300,0,0,67.39999998656899,71.0,638.4863851587104,0
0,6,14,0,0,1,0,700,0.5,500,4.5,7.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
1,8,20,0,0,2,0,700,0.5,500,4.5,7.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
2,9,24,0,0,3,0,700,0.5,500,4.5,7.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
3,11,30,0,0,4,0,700,0.5,500,4.5,7.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
4,12,34,0,0,5,0,700,0.5,500,4.5,7.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
5,13,38,0,0,6,0,700,0.5,500,4.5,7.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
6,14,42,0,0,7,0,700,0.5,500,4.5,7.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
7,15,45,0,0,9,3,700,0.5,500,4.5,7.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,646.8661244525985,0
8,16,48,0,0,10,4,700,0.5,500,4.5,7.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,645.8598313396969,0
9,17,51,0,0,11,5,700,0.5,500,4.5,7.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,644.8936603152616,0
10,19,57,0,0,12,5,700,0.5,500,4.5,7.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,644.8936603152616,0
11,21,63,0,0,13,5,700,0.5,500,4.5,7.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,644.8936603152616,0
12,23,69,0,0,14,5,700,0.5,500,4.5,7.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,644.8936603152616,0
13,24,72,0,0,15,6,700,0.5,500,4.5,7.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,643.1398113868358,0
14,25,75,0,0,16,7,700,0.5,500,4.5,7.0,500,3.5,strong,2.5,300,0,0,71.0,71.0,642.3031326822498,0
15,26,78,0,0,17,8,700,0.5,500,4.5,7.0,500,3.5,strong,2.5,300,0,0,71.0,71.0,640.7569268145684,0
16,27,81,0,0,18,9,700,0.5,500,4.5,7.0,500,3.5,strong,2.5,300,0,0,71.0,71.0,639.8420962078466,0
17,28,84,0,0,19,10,700,0.5,500,4.5,7.0,500,3.5,strong,2.5,300,0,0,71.0,71.0,639.301194942155,0
18,29,87,0,0,20,11,700,0.5,500,4.5,7.0,500,3.5,strong,2.5,300,0,0,71.0,71.0,638.5249529401001,0
19,30,90,0,0,21,12,700,0.5,500,4.5,7.0,500,3.5,strong,2.5,300,0,0,71.0,71.0,637.8453849996245,0
20,30,90,1,2,21,12,700,0.5,500,4.5,7.0,500,3.5,strong,2.5,300,0,0,70.99999999053803,71.0,637.8453849996245,0
21,30,90,2,4,21,12,700,0.5,500,4.5,7.0,500,3.5,strong,2.5,300,0,0,67.3999999865413,71.0,637.8453849996245,0
22,30,90,2,4,21,12,700,0.5,500,4.5,7.0,500,3.5,strong,2.5,300,0,0,67.3999999865413,71.0,637.8453849996245,0
23,30,90,2,4,21,12,700,0.5,500,4.5,7.0,500,3.5,strong,2.5,300,0,0,67.3999999865413,71.0,637.8453849996245,0
24,30,90,2,4,21,12,700,0.5,500,4.5,7.0,500,3.5,strong,2.5,300,0,0,67.3999999865413,71.0,637.8453849996245,0
0,6,14,0,0,1,0,700,0.5,500,4.5,7.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
1,8,20,0,0,2,0,700,0.5,500,4.5,7.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
2,9,24,0,0,3,0,700,0.5,500,4.5,7.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
3,11,30,0,0,4,0,700,0.5,500,4.5,7.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
4,13,36,0,0,5,0,700,0.5,500,4.5,7.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
5,14,40,0,0,6,0,700,0.5,500,4.5,7.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
6,15,44,0,0,7,0,700,0.5,500,4.5,7.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
7,16,48,0,0,8,0,700,0.5,500,4.5,7.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
8,17,51,0,0,10,3,700,0.5,500,4.5,7.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,646.8658387525294,0
9,18,54,0,0,11,4,700,0.5,500,4.5,7.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,645.8502948553203,0
10,20,60,0,0,12,4,700,0.5,500,4.5,7.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,645.8502948553203,0
11,22,66,0,0,13,4,700,0.5,500,4.5,7.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,645.8502948553203,0
12,23,69,0,0,14,5,700,0.5,500,4.5,7.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,644.0929078045467,0
13,24,72,0,0,15,6,700,0.5,500,4.5,7.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,642.3056527820519,0
14,25,75,0,0,16,7,700,0.5,500,4.5,7.5,500,3.5,strong,2.5,300,0,0,71.0,71.0,641.2456650423981,0
15,26,78,0,0,17,8,700,0.5,500,4.5,7.5,500,3.5,strong,2.5,300,0,0,71.0,71.0,640.3675315094857,0
16,27,81,0,0,18,9,700,0.5,500,4.5,7.5,500,3.5,strong,2.5,300,0,0,71.0,71.0,638.8300519440165,0
17,28,84,0,0,19,10,700,0.5,500,4.5,7.5,500,3.5,strong,2.5,300,0,0,71.0,71.0,637.9228348991176,0
18,29,87,0,0,20,11,700,0.5,500,4.5,7.5,500,3.5,strong,2.5,300,0,0,71.0,71.0,637.3590152696801,0
19,30,90,0,0,21,12,700,0.5,500,4.5,7.5,500,3.5,strong,2.5,300,0,0,71.0,71.0,636.5812212775841,0
20,30,90,1,2,21,12,700,0.5,500,4.5,7.5,500,3.5,strong,2.5,300,0,0,70.9999999905381,71.0,636.5812212775841,0
21,30,90,2,4,21,12,700,0.5,500,4.5,7.5,500,3.5,strong,2.5,300,0,0,67.39999998654139,71.0,636.5812212775841,0
22,30,90,2,4,21,12,700,0.5,500,4.5,7.5,500,3.5,strong,2.5,300,0,0,67.39999998654139,71.0,636.5812212775841,0
23,30,90,2,4,21,12,700,0.5,500,4.5,7.5,500,3.5,strong,2.5,300,0,0,67.39999998654139,71.0,636.5812212775841,0
24,30,90,2,4,21,12,700,0.5,500,4.5,7.5,500,3.5,strong,2.5,300,0,0,67.39999998654139,71.0,636.5812212775841,0
0,6,14,0,0,1,0,700,0.5,500,4.5,8.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
1,8,20,0,0,2,0,700,0.5,500,4.5,8.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
2,9,24,0,0,3,0,700,0.5,500,4.5,8.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
3,11,30,0,0,4,0,700,0.5,500,4.5,8.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
4,12,34,0,0,5,0,700,0.5,500,4.5,8.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
5,14,40,0,0,6,0,700,0.5,500,4.5,8.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
6,15,44,0,0,7,0,700,0.5,500,4.5,8.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
7,16,48,0,0,8,0,700,0.5,500,4.5,8.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
8,17,51,0,0,10,3,700,0.5,500,4.5,8.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,646.8737179887864,0
9,19,57,0,0,11,3,700,0.5,500,4.5,8.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,646.8737179887864,0
10,20,60,0,0,12,4,700,0.5,500,4.5,8.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,645.9144928914391,0
11,22,66,0,0,13,4,700,0.5,500,4.5,8.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,645.9144928914391,0
12,25,74,0,0,14,4,700,0.5,500,4.5,8.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,645.9144928914391,0
13,26,78,0,0,15,4,700,0.5,500,4.5,8.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,645.9144928914391,0
14,27,81,0,0,16,5,700,0.5,500,4.5,8.0,500,3.5,strong,2.5,300,0,0,71.0,71.0,644.1284731556793,0
15,28,84,0,0,17,6,700,0.5,500,4.5,8.0,500,3.5,strong,2.5,300,0,0,71.0,71.0,643.0881032621118,0
16,30,90,0,0,18,6,700,0.5,500,4.5,8.0,500,3.5,strong,2.5,300,0,0,71.0,71.0,643.0881032621118,0
17,31,93,0,0,19,7,700,0.5,500,4.5,8.0,500,3.5,strong,2.5,300,0,0,71.0,71.0,642.261193785817,0
18,32,96,0,0,20,8,700,0.5,500,4.5,8.0,500,3.5,strong,2.5,300,0,0,71.0,71.0,640.7399099026784,0
19,33,99,0,0,21,9,700,0.5,500,4.5,8.0,500,3.5,strong,2.5,300,0,0,71.0,71.0,639.830662900201,0
20,33,99,1,2,21,9,700,0.5,500,4.5,8.0,500,3.5,strong,2.5,300,0,0,70.999999990591,71.0,639.830662900201,0
21,33,99,2,4,21,9,700,0.5,500,4.5,8.0,500,3.5,strong,2.5,300,0,0,67.39999998661662,71.0,639.830662900201,0
22,33,99,2,4,21,9,700,0.5,500,4.5,8.0,500,3.5,strong,2.5,300,0,0,67.39999998661662,71.0,639.830662900201,0
23,33,99,2,4,21,9,700,0.5,500,4.5,8.0,500,3.5,strong,2.5,300,0,0,67.39999998661662,71.0,639.830662900201,0
24,33,99,2,4,21,9,700,0.5,500,4.5,8.0,500,3.5,strong,2.5,300,0,0,67.39999998661662,71.0,639.830662900201,0
0,6,14,0,0,1,0,700,0.5,500,4.5,8.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
1,8,20,0,0,2,0,700,0.5,500,4.5,8.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
2,9,24,0,0,3,0,700,0.5,500,4.5,8.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
3,11,30,0,0,4,0,700,0.5,500,4.5,8.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
4,13,36,0,0,5,0,700,0.5,500,4.5,8.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
5,14,40,0,0,6,0,700,0.5,500,4.5,8.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
6,15,44,0,0,7,0,700,0.5,500,4.5,8.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
7,16,48,0,0,8,0,700,0.5,500,4.5,8.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
8,17,51,0,0,10,3,700,0.5,500,4.5,8.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,646.880673842292,0
9,18,54,0,0,11,4,700,0.5,500,4.5,8.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,645.927898489062,0
10,19,57,0,0,12,5,700,0.5,500,4.5,8.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,644.9048940614166,0
11,20,60,0,0,13,6,700,0.5,500,4.5,8.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,644.05821329784,0
12,23,68,0,0,14,6,700,0.5,500,4.5,8.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,644.05821329784,0
13,25,74,0,0,15,6,700,0.5,500,4.5,8.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,644.05821329784,0
14,26,78,0,0,16,6,700,0.5,500,4.5,8.5,500,3.5,strong,2.5,300,0,0,71.0,71.0,644.05821329784,0
15,27,81,0,0,17,7,700,0.5,500,4.5,8.5,500,3.5,strong,2.5,300,0,0,71.0,71.0,642.3319747988751,0
16,28,84,0,0,18,8,700,0.5,500,4.5,8.5,500,3.5,strong,2.5,300,0,0,71.0,71.0,640.7989572167328,0
17,29,87,0,0,19,9,700,0.5,500,4.5,8.5,500,3.5,strong,2.5,300,0,0,71.0,71.0,639.8174340642174,0
18,30,90,0,0,20,10,700,0.5,500,4.5,8.5,500,3.5,strong,2.5,300,0,0,71.0,71.0,639.2074343282587,0
19,32,96,0,0,21,10,700,0.5,500,4.5,8.5,500,3.5,strong,2.5,300,0,0,71.0,71.0,639.2074343282587,0
20,32,96,1,2,21,10,700,0.5,500,4.5,8.5,500,3.5,strong,2.5,300,0,0,70.99999999056782,71.0,639.2074343282587,0
21,32,96,2,4,21,10,700,0.5,500,4.5,8.5,500,3.5,strong,2.5,300,0,0,67.39999998658367,71.0,639.2074343282587,0
22,32,96,2,4,21,10,700,0.5,500,4.5,8.5,500,3.5,strong,2.5,300,0,0,67.39999998658367,71.0,639.2074343282587,0
23,32,96,2,4,21,10,700,0.5,500,4.5,8.5,500,3.5,strong,2.5,300,0,0,67.39999998658367,71.0,639.2074343282587,0
