id,LAND USE,zip,population,power,ideology,lat,lon,,ideology,ideology
9742,SFR,97217-7127,1,0.324282623,0,45.58775371,-122.6997642,,0,0
9743,SFR,97217-7112,1,0.376412712,2,45.58777366,-122.7001558,,2,200
9744,SFR,97217-7112,1,0.369038554,0,45.58760079,-122.7001569,,0,0
9745,SFR,97217-7112,1,0.448841776,1,45.58736212,-122.7001554,,1,100
9746,SFR,97217-7112,1,0.401941728,0,45.58746364,-122.7001555,,0,0
9747,SFR,97217-7112,1,0.356203912,2,45.58724134,-122.7001585,,2,200
9748,SFR,97217-7111,1,0.341305306,1,45.58726037,-122.7007415,,1,100
9749,SFR,97217-7111,1,0.39194253,1,45.5874305,-122.7007403,,1,100
9750,SFR,97217-7111,1,0.582758897,0,45.58779269,-122.7007387,,0,0
9751,SFR,97217-7111,1,0.306408304,1,45.58768836,-122.7007425,,1,100
9752,SFR,97217-7111,1,0.306408304,0,45.58761982,-122.7007398,,0,0
9753,SFR,97217-7111,1,0.376001924,2,45.58755121,-122.7007411,,2,200
9754,SFR,97217-7141,1,0.303512744,2,45.58779345,-122.7011295,,2,200
9755,SFR,97217-7141,1,0.348418964,0,45.58765622,-122.701132,,0,0
9756,SFR,97217-7141,1,0.352005851,1,45.58751906,-122.7011306,,1,100
9757,SFR,97217-7141,1,0.354230122,2,45.58738183,-122.7011331,,2,200
9758,SFR,97217-7160,1,0.33705715,1,45.5872446,-122.7011356,,1,100
9760,SFR,97217-7152,1,0.339471786,1,45.58695428,-122.7021129,,1,100
9761,SFR,97217-7152,1,0.357756893,2,45.58678415,-122.7021141,,2,200
9762,SFR,97217-7152,1,0.373907903,0,45.58659483,-122.7021146,,0,0
9763,SFR,97217-7152,1,0.509518275,1,45.58644115,-122.7021164,,1,100
9764,SFR,97217-7152,1,0.509518275,1,45.58633689,-122.7021163,,1,100
9765,SFR,97217-7150,1,0.300086165,0,45.58621893,-122.7021156,,0,0
9769,SFR,97217-7150,1,0.361594261,1,45.58587593,-122.7021179,,1,100
9770,SFR,97217-7150,1,0.349621273,2,45.5857387,-122.7021204,,2,200
9771,SFR,97217-7137,1,0.527192209,2,45.58582575,-122.7017291,,2,200
9772,SFR,97217-7173,1,0.438902693,0,45.58572511,-122.7018268,,0,0
9773,SFR,97217-7137,1,0.440084963,1,45.58572337,-122.7016314,,1,100
9774,SFR,97217-7137,1,0.381231965,0,45.58597669,-122.7017272,,0,0
9775,SFR,97217-7137,1,0.338429785,1,45.58614956,-122.7017261,,1,100
9776,SFR,97217-7137,1,0.426679224,1,45.58631969,-122.7017249,,1,100
9777,SFR,97217-7139,1,0.309915037,0,45.58645692,-122.7017224,,0,0
9778,SFR,97217-7139,1,0.380470503,1,45.58659408,-122.7017238,,1,100
9779,SFR,97217-7139,1,0.375440846,0,45.58652546,-122.7017251,,0,0
9780,SFR,97217,1,0.196787833,2,45.58669833,-122.7017239,,2,200
9781,SFR,97217-7139,1,0.419275008,2,45.58698924,-122.7017196,,2,200
9782,SFR,97217-7139,1,0.452659105,0,45.58688491,-122.7017234,,0,0
9783,SFR,97217-7139,1,0.380961446,1,45.58679985,-122.701724,,1,100
9784,SFR,97217-7140,1,0.378136021,1,45.58679735,-122.7011378,,1,100
9785,SFR,97217-7140,1,0.39482807,2,45.58688515,-122.7011373,,2,200
9786,SFR,97217-7140,1,0.410107406,0,45.58698674,-122.7011334,,0,0
9787,SFR,97217-7138,1,0.429434514,0,45.58641322,-122.7011385,,0,0
9788,SFR,97217-7140,1,0.371202709,1,45.58653393,-122.7011392,,1,100
9789,SFR,97217-7140,1,0.255350273,2,45.58667938,-122.7011371,,2,200
9790,SFR,97217-7138,1,0.427470744,2,45.58614706,-122.7011399,,2,200
9791,SFR,97217-7138,1,0.4117706,2,45.58628429,-122.7011374,,2,200
9792,SFR,97217-7138,1,0.329542722,1,45.58600983,-122.7011424,,1,100
9793,SFR,97217-7138,1,0.328210164,0,45.58587268,-122.7011409,,0,0
9794,SFR,97217-7169,1,0.385570295,1,45.58573545,-122.7011434,,1,100
9795,SFR,97217-7107,1,0.309564364,0,45.58576767,-122.70075,,0,0
9796,SFR,97217-7107,1,0.336285668,0,45.58594054,-122.7007489,,0,0
9797,SFR,97217-7107,1,0.430606765,1,45.58607769,-122.7007503,,1,100
9798,SFR,97217-7107,1,0.390780298,1,45.58621492,-122.7007478,,1,100
9799,SFR,97217-7107,1,0.481704873,2,45.58633563,-122.7007486,,2,200
9800,SFR,97217-7109,1,0.480722988,1,45.58643714,-122.7007486,,1,100
9801,SFR,97217-7109,1,0.455324223,1,45.58662921,-122.7007483,,1,100
9802,SFR,97217-7109,1,0.358558432,0,45.58652769,-122.7007483,,0,0
9803,SFR,97217-7109,1,0.360943011,0,45.58672805,-122.7007443,,0,0
9804,SFR,97217-7161,1,0.508596505,0,45.58693382,-122.7007445,,0,0
9805,SFR,97217-7109,1,0.353799295,1,45.58679659,-122.700747,,1,100
9806,SFR,97217-7110,1,0.350042081,2,45.58689834,-122.7001609,,2,200
9807,SFR,97217-7110,1,0.424655338,0,45.58700267,-122.7001571,,0,0
9808,SFR,97217-7110,1,0.410177541,1,45.58655542,-122.7001593,,1,100
9809,SFR,97217-7110,1,0.49894798,2,45.58672821,-122.7001621,,2,200
9810,SFR,97217-7110,1,0.300777493,2,45.58641819,-122.7001618,,2,200
9811,SFR,97217-7108,1,0.389016912,0,45.58628096,-122.7001643,,0,0
9812,SFR,97217-7108,1,0.365401571,0,45.5861438,-122.7001629,,0,0
9813,SFR,97217-7108,1,0.287481965,2,45.58600657,-122.7001654,,2,200
9814,SFR,97217-7108,1,0.332778936,2,45.58586942,-122.7001639,,2,200
9815,SFR,97217-7167,1,0.442339291,0,45.58573219,-122.7001664,,0,0
9816,SFR,97217-7123,1,0.368998477,2,45.58573143,-122.6997757,,2,200
9817,SFR,97217-7123,1,0.293974431,1,45.58586866,-122.6997732,,1,100
9818,SFR,97217-7123,1,0.282833039,0,45.58600582,-122.6997746,,0,0
9819,SFR,97217-7123,1,0.395519397,0,45.5862802,-122.6997735,,0,0
9820,SFR,97217-7123,1,0.391912472,1,45.58614305,-122.6997721,,1,100
9821,SFR,97217-7125,1,0.27454713,1,45.58638453,-122.6997697,,1,100
9822,SFR,97217-7125,1,0.300086165,2,45.58645307,-122.6997724,,2,200
9823,SFR,97217-7125,1,0.335013225,0,45.58655459,-122.6997724,,0,0
9824,SFR,97217-7125,1,0.331576627,0,45.58665884,-122.6997725,,0,0
9826,SFR,97217-7125,1,0.332217858,0,45.58689759,-122.6997701,,0,0
9827,SFR,97217-7125,1,0.442209041,1,45.58699918,-122.6997662,,1,100
9828,SFR,97217-7126,1,0.316597868,1,45.58693079,-122.6991813,,1,100
9829,SFR,97217-7126,1,0.339932671,0,45.58675792,-122.6991824,,0,0
9830,SFR,97217-7126,1,0.499659346,0,45.58663988,-122.6991857,,0,0
9831,SFR,97217-7126,1,0.467667922,0,45.58653563,-122.6991855,,0,0
9832,SFR,97217-7117,1,0.392774126,1,45.58638119,-122.6987966,,1,100
9833,SFR,97217-7124,1,0.333580475,0,45.58631348,-122.6991808,,0,0
9834,SFR,97217-7126,1,0.379769157,2,45.58638202,-122.6991835,,2,200
9835,SFR,97217-7126,1,0.385790718,0,45.58645064,-122.6991823,,0,0
9836,SFR,97217-7117,1,0.390519798,2,45.5864498,-122.6987954,,2,200
9837,SFR,97217-7124,1,0.349891792,2,45.58617618,-122.6991872,,2,200
9838,SFR,97217-7124,1,0.330684915,2,45.58624479,-122.699186,,2,200
9839,SFR,97217-7124,1,0.278865422,2,45.58607192,-122.6991871,,2,200
9840,SFR,97217-7124,1,0.330244069,0,45.58593469,-122.6991896,,0,0
9841,SFR,97217-7124,1,0.336616303,1,45.58583318,-122.6991896,,1,100
9842,SFR,97217-7165,1,0.409626483,0,45.58573166,-122.6991895,,0,0
9843,SFR,97217-7115,1,0.329652934,2,45.58572816,-122.6987987,,2,200
9844,SFR,97217-7115,1,0.259758737,2,45.58583242,-122.6987988,,2,200
9845,SFR,97217-7115,1,0.243908304,2,45.58590103,-122.6987975,,2,200
9846,SFR,97217-7115,1,0.220553463,2,45.58596965,-122.6987963,,2,200
9847,SFR,97217-7115,1,0.36607286,2,45.58603826,-122.698795,,2,200
9848,SFR,97217-7115,1,0.389287432,2,45.5861068,-122.6987977,,2,200
9849,SFR,97217-7115,1,0.375450866,1,45.58624403,-122.6987952,,1,100
9850,SFR,97217-7117,1,0.374859731,2,45.58658703,-122.6987929,,2,200
9851,SFR,97217-7117,1,0.312149327,2,45.58675716,-122.6987917,,2,200
9852,SFR,97217-7157,1,0.347787752,2,45.58696293,-122.6987918,,2,200
9853,SFR,97217-7117,1,0.334642514,1,45.58686142,-122.6987918,,1,100
9857,SFR,97217-7118,1,0.427731244,2,45.58637994,-122.698144,,2,200
9858,SFR,97217-7118,1,0.41491664,1,45.58644856,-122.6981428,,1,100
9859,SFR,97217-7116,1,0.36160428,0,45.58627569,-122.6981439,,0,0
9860,SFR,97217-7116,1,0.340834402,0,45.58613801,-122.6981698,,0,0
9861,SFR,97217-7116,1,0.409426098,0,45.58600078,-122.6981723,,0,0
9862,SFR,97217-7116,1,0.283323982,2,45.58586562,-122.69821,,2,200
9863,SFR,97217-7116,1,0.341976595,1,45.58572839,-122.6982125,,1,100
9864,SFR,97217-7163,1,0.340293363,2,45.58579505,-122.697883,,2,200
9867,SFR,97217-7073,1,0.338640189,2,45.58685678,-122.6974552,,2,200
9868,SFR,97217-7073,1,0.489910628,2,45.58651325,-122.6974849,,2,200
9869,SFR,97217-7073,1,0.366423533,1,45.58627479,-122.6976163,,1,100
9870,SFR,97217-7071,1,0.448571257,1,45.58613704,-122.6976462,,1,100
9871,SFR,97217-7071,1,0.43631773,2,45.58599988,-122.6976448,,2,200
9875,SFR,97217-7069,1,0.32129689,2,45.58538334,-122.6974607,,2,200
9876,SFR,97217-7013,1,0.309093459,2,45.5851031,-122.6974811,,2,200
9877,SFR,97217-7013,1,0.351424735,1,45.58487243,-122.6974917,,1,100
9878,SFR,97217-7013,1,0.558101555,0,45.58470844,-122.6976025,,0,0
9879,SFR,97217-7013,1,0.378326387,0,45.58458499,-122.6976017,,0,0
9880,SFR,97217-7011,1,0.352767313,1,45.58446154,-122.6976008,,1,100
9881,SFR,97217-6152,1,0.46310917,0,45.58453023,-122.69817,,0,0
9882,SFR,97217-6154,1,0.444733889,2,45.58470036,-122.6981688,,2,200
9883,SFR,97217-6154,1,0.363067089,2,45.58485318,-122.6979246,,2,200
9884,SFR,97217-7164,1,0.410558272,0,45.58531573,-122.6976964,,0,0
9885,SFR,97217-7164,1,0.341605883,0,45.58531415,-122.697923,,0,0
9886,SFR,97217-7164,1,0.296168644,1,45.585454,-122.6982136,,1,100
9887,SFR,97217-6156,1,0.300086165,1,45.58531678,-122.6982161,,1,100
9889,SFR,97217-6154,1,0.400158304,2,45.58504064,-122.6980218,,2,200
9890,SFR,97217-6154,1,0.341615903,2,45.58490524,-122.6982158,,2,200
9891,SFR,97217-6151,1,0.364189243,2,45.58439188,-122.6988055,,2,200
9892,SFR,97217-6151,1,0.346525329,0,45.58456475,-122.6988043,,0,0
9893,SFR,97217-6153,1,0.298102357,1,45.58470191,-122.6988058,,1,100
9894,SFR,97217-6153,1,0.309093459,1,45.58483913,-122.6988033,,1,100
9895,SFR,97217-6153,1,0.329402453,1,45.5849571,-122.6988039,,1,100
9896,SFR,97217-6153,1,0.440405579,2,45.58506135,-122.6988041,,2,200
9897,SFR,97217-6155,1,0.270799936,2,45.58518213,-122.6988009,,2,200
9898,SFR,97217-6155,1,0.526741343,0,45.58538516,-122.698801,,0,0
9899,SFR,97217-7166,1,0.323491103,0,45.58542164,-122.6991892,,0,0
9900,SFR,97217-6162,1,0.278214171,0,45.58525151,-122.6991905,,0,0
9901,SFR,97217-6162,1,0.313912712,1,45.58511428,-122.699193,,1,100
9902,SFR,97217-6160,1,0.313131212,1,45.58497713,-122.6991915,,1,100
9903,SFR,97217-6160,1,0.343008576,0,45.5848399,-122.699194,,0,0
9904,SFR,97217-6160,1,0.416469622,0,45.58470267,-122.6991965,,0,0
9905,SFR,97217-6158,1,0.387744469,2,45.58456551,-122.6991951,,2,200
9906,SFR,97217-6158,1,0.367685957,2,45.58446126,-122.699195,,2,200
9907,SFR,97217-6158,1,0.324823661,2,45.58432403,-122.6991975,,2,200
9908,SFR,97217-6158,1,0.327819413,1,45.58439264,-122.6991962,,1,100
9909,SFR,97217-6157,1,0.306027573,0,45.58449666,-122.6997825,,0,0
9911,SFR,97217-6159,1,0.325004008,0,45.58469695,-122.6997824,,0,0
9912,SFR,97217-6159,1,0.388465854,0,45.58483418,-122.6997799,,0,0
9913,SFR,97217-6159,1,0.355422411,0,45.58497689,-122.6997776,,0,0
9914,SFR,97217-6161,1,0.373176499,0,45.58511405,-122.6997791,,0,0
9915,SFR,97217-6161,1,0.387153334,1,45.58525128,-122.6997766,,1,100
9916,SFR,97217-6161,1,0.351565005,2,45.58535553,-122.6997767,,2,200
9918,SFR,97217-7168,1,0.400559073,2,45.58545781,-122.7001675,,2,200
9919,SFR,97217-7106,1,0.383446217,2,45.58532065,-122.7001661,,2,200
9920,SFR,97217-7106,1,0.367826226,2,45.58518342,-122.7001686,,2,200
9921,SFR,97217-7104,1,0.260800737,2,45.58504619,-122.7001711,,2,200
9922,SFR,97217-7104,1,0.432660709,2,45.58490904,-122.7001697,,2,200
9923,SFR,97217-7104,1,0.465664075,0,45.58477181,-122.7001722,,0,0
9924,SFR,97217-7102,1,0.313321577,0,45.58460168,-122.7001734,,0,0
9925,SFR,97217-7102,1,0.385750641,1,45.58467029,-122.7001721,,1,100
9926,SFR,97217-7102,1,0.31801058,1,45.58453314,-122.7001707,,1,100
9928,SFR,97217-7102,1,0.376953751,2,45.58437123,-122.7001722,,2,200
9929,SFR,97217-7101,1,0.333059474,2,45.58443139,-122.7007568,,2,200
9930,SFR,97217-7101,1,0.296078471,2,45.58456854,-122.7007582,,2,200
9931,SFR,97217-7103,1,0.383776852,2,45.58470577,-122.7007557,,2,200
9932,SFR,97217-7103,1,0.302901571,0,45.58484293,-122.7007571,,0,0
9933,SFR,97217-7103,1,0.340834402,1,45.58498016,-122.7007546,,1,100
9934,SFR,97217-7103,1,0.421298894,1,45.58511731,-122.700756,,1,100
9935,SFR,97217-7105,1,0.430396361,2,45.58525454,-122.7007536,,2,200
9936,SFR,97217-7170,1,0.437900769,1,45.58542741,-122.7007524,,1,100
9937,SFR,97217-7136,1,0.368467458,2,45.58522232,-122.701147,,2,200
9938,SFR,97217-7136,1,0.359931068,2,45.58529094,-122.7011457,,2,200
9939,SFR,97217-7136,1,0.362365742,0,45.58535955,-122.7011445,,0,0
9940,SFR,97217-7136,1,0.333289917,0,45.58542816,-122.7011432,,0,0
9941,SFR,97217-7136,1,0.362365742,0,45.58549678,-122.701142,,0,0
9942,SFR,97217-7136,1,0.319824062,1,45.58511806,-122.7011468,,1,100
9943,SFR,97217-7134,1,0.323831757,2,45.58498091,-122.7011454,,2,200
9944,SFR,97217-7134,1,0.271300898,0,45.58484368,-122.7011479,,0,0
9945,SFR,97217-7134,1,0.389978759,0,45.58470652,-122.7011465,,0,0
9946,SFR,97217-7132,1,0.305496553,0,45.58456929,-122.701149,,0,0
9947,SFR,97217-7131,1,0.384207679,1,45.58446754,-122.701735,,1,100
9948,SFR,97217-7131,1,0.357716816,1,45.58439892,-122.7017363,,1,100
9949,SFR,97217-7131,1,0.342527653,1,45.58457179,-122.7017352,,1,100
9950,SFR,97217-7133,1,0.35149487,0,45.58487915,-122.7017315,,0,0
9951,SFR,97217-7133,1,0.352566929,1,45.58481054,-122.7017327,,1,100
9952,SFR,97217-7133,1,0.362435877,0,45.58470902,-122.7017327,,0,0
9953,SFR,97217-7133,1,0.302180186,2,45.58498341,-122.7017316,,2,200
9954,SFR,97217-7135,1,0.31065646,0,45.58512056,-122.701733,,0,0
9955,SFR,97217-7135,1,0.371673613,2,45.58529069,-122.7017318,,2,200
9956,SFR,97217-7171,1,0.486584242,1,45.58546444,-122.7018284,,1,100
9957,SFR,97217-7135,1,0.512914796,0,45.58546269,-122.701633,,0,0
9958,SFR,97217-7148,1,0.292992546,2,45.58546431,-122.7021215,,2,200
9959,SFR,97217-7148,1,0.286269638,1,45.5853299,-122.7021202,,1,100
9960,SFR,97217-7148,1,0.296389067,1,45.58522839,-122.7021201,,1,100
9961,SFR,97217-7148,1,0.465213209,0,45.58508567,-122.7021224,,0,0
9962,SFR,97217-7146,1,0.359009298,1,45.58491554,-122.7021236,,1,100
9963,SFR,97217-7146,1,0.314263386,1,45.58477839,-122.7021222,,1,100
9964,SFR,97217-7146,1,0.328530779,0,45.58464116,-122.7021247,,0,0
9965,SFR,97217-7144,1,0.302480763,2,45.58450393,-122.7021272,,2,200
9967,MFR,97217-7120,1.306,0.155268115,0,45.58723902,-122.6982711,,0,0
9968,MFR,97217-7154,1.296,0.150824583,1,45.58723874,-122.6981421,,1,100
9970,SFR,97217-6905,1,0.323691488,1,45.58526812,-122.6924273,,1,100
9971,SFR,97217-7025,1,0.447008256,2,45.58526714,-122.6926227,,2,200
9972,SFR,97217-6905,1,0.360592337,0,45.58540645,-122.6925108,,0,0
9973,SFR,97217-6905,1,0.359049375,0,45.58554094,-122.6925082,,0,0
9975,SFR,97217-6905,1,0.43815125,1,45.58574671,-122.6925083,,1,100
9976,SFR,97217-6905,1,0.395980282,2,45.58588387,-122.6925097,,2,200
9977,SFR,97217-6907,1,0.40874479,0,45.58619249,-122.6924396,,0,0
9978,SFR,97217-6907,1,0.394968339,0,45.58612388,-122.6924409,,0,0
9979,SFR,97217-6905,1,0.328671048,2,45.58602236,-122.6924408,,2,200
9985,SFR,97217-7028,1,0.309574383,1,45.58605752,-122.6928994,,1,100
9986,SFR,97217-7028,1,0.309574383,0,45.5859889,-122.6929006,,0,0
9988,SFR,97217-7028,1,0.408514348,0,45.58590391,-122.6928974,,0,0
9989,SFR,97217-7028,1,0.321246794,0,45.58578313,-122.6929005,,0,0
9990,SFR,97217-7028,1,0.304304264,1,45.58562953,-122.6928985,,1,100
9991,SFR,97217-7028,1,0.302440686,0,45.58547311,-122.6929002,,0,0
9992,SFR,97217-7025,1,0.31196898,2,45.58526822,-122.6929978,,2,200
9993,SFR,97217-7028,1,0.332318051,0,45.58537167,-122.6928963,,0,0
9994,SFR,97217-7025,1,0.395308993,0,45.5852692,-122.6928025,,0,0
9995,SFR,97217-7027,1,0.465674094,2,45.5854901,-122.6934479,,2,200
9996,SFR,97217-7027,1,0.484680587,0,45.58526233,-122.6934508,,0,0
9997,SFR,97217-7027,1,0.47072379,1,45.58538036,-122.6934476,,1,100
9998,SFR,97217,1,0.409726675,0,45.58575004,-122.6934853,,0,0
9999,SFR,97217-7027,1,0.417030699,0,45.58561288,-122.6934839,,0,0
10000,SFR,97217-7027,1,0.359941087,2,45.58595581,-122.6934855,,2,200
10001,SFR,97217-1573,1,0.406019558,0,45.57746689,-122.6715131,,0,0
10003,SFR,97217-5504,1,0.471515309,0,45.57842576,-122.6810124,,0,0
10005,SFR,97217-1573,1,0.547130491,1,45.57746573,-122.6717201,,1,100
10048,SFR,97217-6426,1,0.459862937,1,45.57934636,-122.6903191,,1,100
10068,SFR,97217-1123,1,0.560936999,0,45.58178743,-122.6766289,,0,0
10069,SFR,97217-1123,1,0.579803222,1,45.58192458,-122.6766302,,1,100
10070,SFR,97217-1121,1,0.315756252,1,45.5816502,-122.6766314,,1,100
10071,SFR,97217-1135,1,0.406089692,0,45.58153617,-122.676713,,0,0
10072,SFR,97217-1119,1,0.49461967,0,45.58117004,-122.6766325,,0,0
10073,SFR,97217-1143,1,0.319363177,0,45.58089596,-122.6767627,,0,0
10074,SFR,97217-1143,1,0.23227597,1,45.58089566,-122.6766337,,1,100
10075,SFR,97217-1143,1,0.306678823,2,45.58089543,-122.6765009,,2,200
10076,SFR,97217-1141,1,0.315716175,2,45.58082753,-122.6760294,,2,200
10077,SFR,97217-1120,1,0.330895319,0,45.58096476,-122.6760269,,0,0
10078,SFR,97217-1141,1,0.436568211,0,45.58089583,-122.6757546,,0,0
10079,SFR,97217-1141,1,0.377574944,2,45.58089336,-122.6754498,,2,200
10080,SFR,97217-1141,1,0.455193972,2,45.58089886,-122.6755945,,2,200
10081,SFR,97217-1141,1,0.358127605,0,45.58089409,-122.6752662,,0,0
10082,SFR,97217-1141,1,0.333840975,1,45.58089593,-122.675024,,1,100
10083,SFR,97217-1113,1,0.727096024,2,45.5808942,-122.6746801,,2,200
10084,SFR,97217,1,0.218780058,1,45.58109997,-122.6746802,,1,100
10085,SFR,97217-1113,1,0.512724431,2,45.58123713,-122.6746815,,2,200
10087,SFR,97217-1134,1,0.337528054,2,45.58116935,-122.6750735,,2,200
10088,SFR,97217-1134,1,0.455975473,1,45.5811684,-122.6752689,,1,100
10089,SFR,97217-1134,1,0.461115341,1,45.58116931,-122.6755111,,1,100
10090,SFR,97217-1134,1,0.481163835,2,45.58117021,-122.6757534,,2,200
10091,SFR,97217-1120,1,0.464892594,0,45.58110191,-122.6760282,,0,0
10092,SFR,97217-1120,1,0.454472587,2,45.58123914,-122.6760257,,2,200
10093,SFR,97217-1133,1,0.375140269,2,45.58152998,-122.6760251,,2,200
10094,SFR,97217-1122,1,0.504027733,2,45.58166713,-122.6760265,,2,200
10097,SFR,97217-1133,1,0.366243187,1,45.5815799,-122.6757066,,1,100
10098,SFR,97217-1133,1,0.493196938,0,45.58158115,-122.6754957,,0,0
10099,SFR,97217-1133,1,0.482837047,1,45.58158091,-122.6753628,,1,100
10100,SFR,97217-1133,1,0.481975393,0,45.58158061,-122.6752339,,0,0
10103,SFR,97217-1133,1,0.450474912,0,45.58158185,-122.6750229,,0,0
10104,SFR,97217-1133,1,0.35045287,2,45.58151151,-122.6746803,,2,200
10105,SFR,97217-1115,1,0.384367987,2,45.58164867,-122.6746817,,2,200
10112,SFR,97217-1400,1,0.968038634,0,45.5811685,-122.6726511,,0,0
10113,SFR,97217-1049,1,0.382404216,1,45.58116845,-122.6729441,,1,100
10114,SFR,97217-1049,1,0.476444774,0,45.58117024,-122.6731396,,0,0
10115,SFR,97217-1049,1,0.35398966,1,45.5811693,-122.6733349,,1,100
10116,SFR,97217-1024,1,0.370050497,2,45.58116835,-122.6735302,,2,200
10117,SFR,97217-1024,1,0.346144598,2,45.58117014,-122.6737256,,2,200
10118,SFR,97217-1114,1,0.358227797,1,45.58123871,-122.6740174,,1,100
10119,SFR,97217-1114,1,0.420347066,2,45.58110155,-122.674016,,2,200
10120,SFR,97217-1114,1,0.437469942,0,45.58096432,-122.6740186,,0,0
10121,SFR,97217-1025,1,0.500280539,0,45.58082717,-122.6740172,,0,0
10122,SFR,97217-1025,1,0.268745992,2,45.58089583,-122.6737229,,2,200
10123,SFR,97217-1025,1,0.351585043,2,45.58089404,-122.6735275,,2,200
10124,SFR,97217-1025,1,0.344922251,0,45.58089498,-122.6733322,,0,0
10125,SFR,97217,1,0.583710725,0,45.58089549,-122.6731603,,0,0
10126,SFR,97217-1054,1,0.588018996,2,45.58089548,-122.6730157,,2,200
10127,SFR,97217-1054,1,0.329212087,2,45.58089642,-122.6728204,,2,200
10128,SFR,97217-1054,1,0.369960324,2,45.58089551,-122.6725781,,2,200
10135,SFR,97217-1149,1,0.391391472,0,45.58185484,-122.6778505,,0,0
10136,SFR,97217-6678,1,0.410327829,2,45.58185401,-122.6774597,,2,200
10137,SFR,97217-6678,1,0.384047371,1,45.58185491,-122.6775575,,1,100
10138,SFR,97217-6678,1,0.388706316,1,45.5818558,-122.6776552,,1,100
10139,SFR,97217-6678,1,0.394457358,1,45.58185586,-122.6773621,,1,100
10140,SFR,97217-6677,1,0.416900449,1,45.58185497,-122.6772644,,1,100
10141,SFR,97217-6677,1,0.40795327,2,45.58185502,-122.6769714,,2,200
10142,SFR,97217-6677,1,0.415768275,0,45.58185413,-122.6768737,,0,0
10143,SFR,97217-6677,1,0.417661911,0,45.58185592,-122.6770691,,0,0
10144,SFR,97217-6677,1,0.397102437,2,45.58185407,-122.6771667,,2,200
10145,SFR,97217-1135,1,0.316297291,0,45.58157975,-122.6770194,,0,0
10146,SFR,97217-1137,1,0.370511382,2,45.58158154,-122.6772149,,2,200
10147,SFR,97217-1137,1,0.384858929,0,45.58158022,-122.6774297,,0,0
10148,SFR,97217-1137,1,0.418373277,1,45.58158104,-122.6776759,,1,100
10149,SFR,97217-1139,1,0.331025569,2,45.58157957,-122.6778985,,2,200
10150,SFR,97217-1140,1,0.410067329,0,45.58123784,-122.6781237,,0,0
10151,SFR,97217-1147,1,0.389517874,0,45.58099362,-122.6781261,,0,0
10152,SFR,97217-1140,1,0.387654296,0,45.58111158,-122.6781267,,0,0
10153,SFR,97217-1140,1,0.33968219,1,45.58116892,-122.6778515,,1,100
10154,SFR,97217-1140,1,0.347577349,0,45.58116981,-122.6779492,,0,0
10155,SFR,97217-1138,1,0.33416159,2,45.58116891,-122.6777069,,2,200
10156,SFR,97217-1138,1,0.387744469,2,45.58116987,-122.6775116,,2,200
10157,SFR,97217-1138,1,0.360812761,0,45.58116808,-122.6773162,,0,0
10158,SFR,97217-1138,1,0.324913835,1,45.58116903,-122.6771209,,1,100
10159,SFR,97217-1136,1,0.384167602,0,45.5811691,-122.6769724,,0,0
10160,SFR,97217-1136,1,0.383466255,1,45.5811682,-122.6768747,,1,100
10161,SFR,97217-1143,1,0.399737496,2,45.58089471,-122.6769736,,2,200
10162,SFR,97217-1145,1,0.44734891,2,45.58089466,-122.6772666,,2,200
10163,SFR,97217-1145,1,0.369098669,1,45.58089548,-122.6775128,,1,100
10164,SFR,97217-1145,1,0.316497676,1,45.58089453,-122.6777081,,1,100
10165,SFR,97217-1147,1,0.287912793,1,45.58089357,-122.6779034,,1,100
10166,SFR,97217-1147,1,0.376342578,2,45.58084542,-122.6781282,,2,200
10167,SFR,97217-6548,1,0.270359089,0,45.58089577,-122.6790913,,0,0
10168,SFR,97217-6548,1,0.360592337,0,45.5808957,-122.6792398,,0,0
10169,SFR,97217-6548,1,0.363598108,0,45.58089533,-122.6794038,,0,0
10170,SFR,97217-6548,1,0.308632575,1,45.58089453,-122.6795914,,1,100
10171,SFR,97217-6548,1,0.332478358,2,45.58089653,-122.6797751,,2,200
10172,SFR,97217-6548,1,0.373647403,0,45.58089557,-122.6799704,,0,0
10173,SFR,97217-6604,1,0.307219862,2,45.58116996,-122.6799692,,2,200
10174,SFR,97217-6604,1,0.306137785,1,45.58116795,-122.6797855,,1,100
10175,SFR,97217-6604,1,0.286880811,1,45.58116876,-122.679598,,1,100
10176,SFR,97217-6604,1,0.239329513,0,45.58116876,-122.6794534,,0,0
